Place,Count
Hannover,1
Kaiserhof,1
Euböa,1
Graf von Königsmarck,1
Nauplia,1
Oer,1
Kurpfalz,1
fiel.6,1
Graf von Starhemberg,1
Philippsburg,1
Frankfurt,1
Samstag7,1
Wien,2
England,3
Oranien,1
Tina,1
Frankreich,2
München,1
Frankreichs,1
Venezianer,1
Deutschland,1
