Place,Count
Herrenhausen,1
Hannover,1
Levante,1
Landes,1
Erde,3
Zentrum des Universums,1
"Chaldäa lokalisiert,5",1
Babylon arbeiteten.6,1
Chaldäer,2
Ägypter,3
Ägyptern,1
