Place,Count
Hannover,1
Ohnmachten,1
Falaiseau,1
Bayern,1
Hildesheim4,1
Kurfürsten,1
England,1
Herzog von,1
Braunschweig,1
Preußen,2
Schweden,1
Stadt Soest,1
Berlin,1
