Place,Count
Berlin,2
Königstein,2
schicken.1,1
Danzig,1
Standespersonen,1
Beichlingen,1
Herzöge von,1
Sachsen,2
Hundisburg,1
Lietzenburg,1
Bennigsen,1
Oranienburg,2
Celle,1
Burgdorf,1
