Place,Count
Hannover,1
Wolfenbüttel,2
Dänemark,1
Güstrower,1
Gotha,1
Erzbistum Bremen,1
Dom,1
Heiligen-Patronen,1
Grafschaft Stade,1
Linsburg,1
Braunschweig,1
