Place,Count
England,2
Frankreich,7
Fürstenberg1,1
Großbritannien,2
Frankreichs,2
Englands,1
Pottendorf,1
Belgrad4,1
Temeswar,1
Transsilvanien,1
Walachei,1
Belgrad,1
Lothringen,1
Regensburg,1
Ungarn,1
