Place,Count
Dänemark,3
Engländern,2
König2,1
Italiener,1
Grönland,1
Engländer,7
Staaten,3
Wilden Amerikas,1
England,3
Königreich,2
Europa,3
Acht,1
Europäer,1
Levantinern Franken,1
Spanien,2
Frankreich,1
Italien,1
