Place,Count
Berlin,2
Wolfenbüttel,1
Salzdahlum,1
Rom,1
Union2,1
Südwein,1
Braunschweiger Messe,1
Preußen,2
Königreich,1
Schweden,6
Polen,4
b e s t r a f e n,1
Leipzig,1
Frankreich,1
Bendt,1
Kurfürsten von,1
