Place,Count
Samstag4,1
Tettau,1
Landgrafen von Kassel,1
Wolfenbüttel,1
Braunschweig,2
Hannover,2
Kassel,1
Eure Kurfürstliche Durchlaucht,1
England,1
Schwede,1
Lietzenburg,1
Schweden,1
China,2
Peking,1
Paris,1
Europa,2
China9,1
