Place,Count
Braunschweiger Messe,1
Braunschweig,1
Brechmittels,1
Berlin,2
versichert3,1
Engländer,2
Großadmirals,1
Stockholm,1
Hamburg,1
Schweden,2
Generalstaaten6,1
