Place,Count
,
Bruchhausen,2.0
Brandenburg,1.0
Münster,1.0
Rijswijk,1.0
Polen,1.0
Düsseldorf,1.0
Frankreich,1.0
Gargan,1.0
Köln,2.0
Osnabrück,1.0
Trier,1.0
Pfalz,1.0
Pole,1.0
Hannover,1.0
Po,1.0
Ostfriesland,2.0
