Place,Count
Spanier,2
Oranienburg,2
Oranien,2
Stör,1
Paris,1
Elbe,1
Holstein,1
Tönning,1
Alster,1
Polen,1
Dänemark,2
Eider,2
Wolfenbüttel,1
Frankreich,2
Däne,2
Potsdam,1
Altona,1
Hessen,1
Lietzenburg,1
Pole,1
Lehnin,1
Bille,1
Spanien,1
Stormarn,1
Po,4
