Place,Count
Deutschland,1
Spanheim,1
Römer,1
Komödie7,1
Reich des Tierischen,1
Frankreichs,1
Pamiers,1
Sponde,1
Baronius,1
Rom,3
Frankreich,1
S.114,1
Sorbonne,1
Republik Venedig,1
Republik,1
Erde,1
Hannover,1
