Place,Count
Beichlingen,4
Berlin,2
Braunschweig,2
Burgdorf,1
Celle,1
Danzig,1
Hundisburg,1
Königstein,2
Lüneburg,1
Oranienburg,2
Sachsen,2
Wolfenbüttel,1
