Place,Count
Bayern,1
Dresden,1
Finnland,1
Glogau,1
Hannover,1
Holland,2
Kopenhagen,1
Krakau,1
Malchow,1
Meseritz,1
Nöteburg,1
Polen,2
Preußen,1
Schweden,2
Wien,1
Zerbst,2
