Place,Count
Berlin,1
Deutschland,1
Dänemark,1
England,1
Engländer,1
Hannover,2
Memel,1
Orange,3
Polen,4
Preußen,2
Rhône,1
Schweden,2
Transsilvanien,1
Türke,2
Warschau,1
Wien,2
